index,t,AveExpr,lods,logFC,CI.L,CI.R,adj.P.Val,P.Value,GENE,EFFECTSIZE,P,SNP
LOC150622,-1.8624528392326352,-3.8954857085219308,-4.79546145017611,-1.104734957092381,-2.2768502341176906,0.06738031993292859,0.09886594483997799,0.06451269013474119,LOC150622,-1.104734957092381,0.06451269013474119,0
AIFM2,-1.8618810656125144,4.303513608337573,-5.753534005688171,-0.31553568963317424,-0.6504194344153966,0.019348055149048193,0.09898132347000359,0.06459380125488497,AIFM2,-0.31553568963317424,0.06459380125488497,0
GFI1,-1.8618330595868782,0.008539953693328507,-5.089752896929211,-0.6090759607053853,-1.2555159815642964,0.03736406015352578,0.09898284111910809,0.06460061519881544,GFI1,-0.6090759607053853,0.06460061519881544,0
C7orf47,-1.8594790225905238,3.4507866688271096,-5.598743245154721,-0.32222383139922783,-0.6646475886784186,0.020199925879962888,0.09948696402169616,0.06493548148830365,C7orf47,-0.32222383139922783,0.06493548148830365,0
LOC645166,-1.8587186218550342,1.7251900574244847,-5.307885320214632,-0.319356720006577,-0.6588724681270409,0.020159028113886923,0.09964417878441223,0.06504395855816048,LOC645166,-0.319356720006577,0.06504395855816048,0
HOXA7,1.8584151536270508,1.3351755711898974,-5.228343229678435,0.6213864954864041,-0.039332186495679156,1.2821051774684875,0.09970157854841172,0.06508729279126765,HOXA7,0.6213864954864041,0.06508729279126765,0
GPR37L1,-1.858324544693272,-1.1026415629380817,-5.02367065303192,-0.7794500653205767,-1.60827774988008,0.049377619238926695,0.0997124189441134,0.06510023610183129,GPR37L1,-0.7794500653205767,0.06510023610183129,0
KIAA0776,1.858188734217284,5.695918229975542,-5.914595174785921,0.22731317672024787,-0.014417797799191445,0.4690441512396872,0.0997331526002684,0.06511964038111306,KIAA0776,0.22731317672024787,0.06511964038111306,0
B4GALNT3,-1.8553421442250995,3.491341383624825,-5.644875802955976,-0.7337556556371982,-1.5152484288666925,0.04773711759229604,0.10034870863936951,0.06552746468131801,B4GALNT3,-0.7337556556371982,0.06552746468131801,0
C20orf203,1.8546088203780207,-3.8537171926871623,-4.7870847030049175,0.6636262866659255,-0.043454072307349656,1.3707066456392005,0.10050107153796649,0.0656328701577589,C20orf203,0.6636262866659255,0.0656328701577589,0
RFXAP,-1.8543369435765242,2.1052476858289966,-5.3909309152143825,-0.26073347360322874,-0.5385804365769735,0.01711348937051599,0.10055190733521144,0.06567198466365724,RFXAP,-0.26073347360322874,0.06567198466365724,0
CHPF2,-1.8541971245356463,6.230172192378953,-5.96090232200941,-0.19380897093068938,-0.4003543516347804,0.012736409773401625,0.10057365842677739,0.06569210777514164,CHPF2,-0.19380897093068938,0.06569210777514164,0
SART3,1.8539876143772411,6.070700978510626,-5.949256090668113,0.13955595411174926,-0.0091879088052145,0.288299817028713,0.10061077490086347,0.06572227061977332,SART3,0.13955595411174926,0.06572227061977332,0
KDM3A,-1.8537697974545917,6.229283442433136,-5.959517775628826,-0.1715924564204272,-0.3545034898790878,0.011318577038233413,0.10064973399687167,0.0657536416015334,KDM3A,-0.1715924564204272,0.0657536416015334,0
TRIM78P,1.8533001169315644,-1.8931992044837926,-4.925653325856725,0.5109447674474703,-0.03384095481114158,1.0557304897060822,0.10074427180289781,0.06582132955057836,TRIM78P,0.5109447674474703,0.06582132955057836,0
MED6,-1.8517782749247305,4.220104343465583,-5.746299787898935,-0.1901503125655708,-0.3930613041907013,0.012760679059559715,0.10107146559327958,0.06604104823668665,MED6,-0.1901503125655708,0.06604104823668665,0
CDH2,-1.851697334014874,1.9339491945781064,-5.391549918853432,-0.5755554143487709,-1.189762265900896,0.03865143720335418,0.1010802749549667,0.06605275130463112,CDH2,-0.5755554143487709,0.06605275130463112,0
PAIP2B,1.8515253021689724,3.1201551109189656,-5.560038647253963,0.4604570792684779,-0.030967661631144006,0.9518818201680999,0.10110924466632389,0.06607763074386808,PAIP2B,0.4604570792684779,0.06607763074386808,0
CDIPT,1.8513960511415701,6.750095858592473,-5.9799868165098164,0.20034353804994964,-0.013488866831021656,0.41417594293092097,0.10112875075923786,0.06609632830407562,CDIPT,0.20034353804994964,0.06609632830407562,0
CAPZA1,-1.8509693850009779,7.584285114287848,-5.9862918864114,-0.17041660819946713,-0.35234906992428683,0.011515853525352587,0.10121412333871525,0.0661580814433798,CAPZA1,-0.17041660819946713,0.0661580814433798,0
ACTA1,-1.8507130714541693,-0.4192028667809811,-5.078245111725575,-1.0156305356145174,-2.1000421782277963,0.06878110699876117,0.1012617987218769,0.06619520183554595,ACTA1,-1.0156305356145174,0.06619520183554595,0
ARHGAP24,1.8503823336043348,3.078450933124848,-5.526123284725776,0.3323513448255131,-0.022571113819893074,0.6872738034709193,0.10132599147952115,0.06624312627642755,ARHGAP24,0.3323513448255131,0.06624312627642755,0
GPR44,1.8493288608214422,-1.9525870486102712,-4.9440867458925215,0.6462539779888683,-0.044282453778065944,1.3367904097558025,0.10155064152166773,0.06639596865507405,GPR44,0.6462539779888683,0.06639596865507405,0
MBNL3,-1.8491801702132447,0.6166742443411807,-5.178346414802041,-0.6251065912592431,-1.293100288684542,0.04288710616605573,0.10157453224076264,0.06641756494227428,MBNL3,-0.6251065912592431,0.06641756494227428,0
NAA40,-1.8489489404024109,4.774663979805939,-5.84389874655599,-0.20902817936877938,-0.43242522947306306,0.01436887073550433,0.10161676878821269,0.06645116109201529,NAA40,-0.20902817936877938,0.06645116109201529,0
HPS4,1.8484924726588623,5.133685435345755,-5.8739934089554975,0.18786351914525312,-0.012963564386987453,0.38869060267749367,0.10170910047149825,0.06651752431847824,HPS4,0.18786351914525312,0.06651752431847824,0
HMBOX1,1.8483433596687722,2.5031722836404846,-5.429083134099019,0.4030702972648008,-0.0278487176038707,0.8339893121334723,0.10173311472681726,0.06653921494487423,HMBOX1,0.4030702972648008,0.06653921494487423,0
CCDC109B,-1.847405101183704,4.069198751414906,-5.715726829359383,-0.2754294149442593,-0.570038201553539,0.019179371665020317,0.10193119917652892,0.06667583315941811,CCDC109B,-0.2754294149442593,0.06667583315941811,0
SPATA1,1.8473712439727794,-3.0363533041719295,-4.848498737434785,0.4602392962806281,-0.03205752559143399,0.9525361181526901,0.10193119917652892,0.06668076740859123,SPATA1,0.4602392962806281,0.06668076740859123,0
RFFL,1.847218815056766,5.2235601730316885,-5.8840854381724785,0.20531956208228408,-0.01431945934130413,0.4249585835058723,0.101955993531292,0.06670298570735819,RFFL,0.20531956208228408,0.06670298570735819,0
CILP2,1.8471213876651633,3.4443423921491463,-5.604799641568098,0.588773661973546,-0.04109565283031735,1.2186429767774092,0.10196853523935069,0.06671719011571565,CILP2,0.588773661973546,0.06671719011571565,0
ERO1L,-1.8467309243489054,5.30216418485542,-5.9102302403246405,-0.30347677216981594,-0.6282044813369685,0.0212509369973366,0.10204640413010423,0.06677414289198207,ERO1L,-0.30347677216981594,0.06677414289198207,0
KCNJ16,-1.846591414865159,-3.067211368019216,-4.868021327125328,-0.9770382362301522,-2.0225724816321735,0.06849600917186893,0.10206833961823424,0.06679450147517911,KCNJ16,-0.9770382362301522,0.06679450147517911,0
MAN1A2,1.8464996400815765,5.4492551314665585,-5.904220261205639,0.3040128758875973,-0.02132922340708515,0.6293549751822798,0.1020796318447862,0.06680789696072258,MAN1A2,0.3040128758875973,0.06680789696072258,0
DAND5,-1.845752715454965,-2.8281023276270556,-4.888885240764753,-0.5891379282299258,-1.2198642875674168,0.04158843110756527,0.10222954472009156,0.06691700150109012,DAND5,-0.5891379282299258,0.06691700150109012,0
TDP1,-1.8457456153649843,4.699274417518863,-5.836243796812481,-0.18869740194079299,-0.3907161100632198,0.013321306181633824,0.10222954472009156,0.06691803933374942,TDP1,-0.18869740194079299,0.06691803933374942,0
SRPR,-1.8456470947161365,7.556509014307394,-5.996456399734834,-0.17988846558470684,-0.372486640883817,0.012709709714403356,0.10224235739740176,0.06693244165210857,SRPR,-0.17988846558470684,0.06693244165210857,0
MCART1,-1.8454388298570208,3.586653382848003,-5.6557215843590445,-0.20530555880088563,-0.42514143478490773,0.014530317183136465,0.10227419651740906,0.06696289549809288,MCART1,-0.20530555880088563,0.06696289549809288,0
PAX8,1.8454222572135663,1.0092915387653638,-5.216469343150479,0.627539961437976,-0.04441961356182811,1.29949953643778,0.10227419651740906,0.06696531935295907,PAX8,0.627539961437976,0.06696531935295907,0
LPGAT1,1.8439162285573776,6.94793527566411,-5.99575968930641,0.2358595101926575,-0.016901289057921376,0.48862030944323637,0.10260184900558603,0.06718589041784859,LPGAT1,0.2358595101926575,0.06718589041784859,0
MANBA,1.8435682553112642,5.757457331873158,-5.945353854478838,0.25751976190293746,-0.018505515545097495,0.5335450393509724,0.1026705838119153,0.06723693995472313,MANBA,0.25751976190293746,0.06723693995472313,0
NADK,1.843414229061312,5.739821173838146,-5.942091172516569,0.1816985585881028,-0.013073233822413904,0.3764703509986195,0.10269587815806705,0.06725954672328072,NADK,0.1816985585881028,0.06725954672328072,0
C7orf57,1.8433508641009575,-4.263346268057575,-4.771610603338017,0.8760152840105864,-0.06306168786347732,1.81509225588465,0.10270085534538506,0.0672688487709697,C7orf57,0.8760152840105864,0.0672688487709697,0
SMAD2,-1.843298946546027,6.6964957329791135,-5.99390112847854,-0.17099274069116177,-0.3542998938503352,0.01231441246801171,0.10270326744114457,0.06727647112371028,SMAD2,-0.17099274069116177,0.06727647112371028,0
DNAJB7,-1.8432255994477895,-3.4312932686415216,-4.842612976537388,-0.5091841153414709,-1.055059948336091,0.03669171765314905,0.10271048349818779,0.06728724091029717,DNAJB7,-0.5091841153414709,0.06728724091029717,0
C6orf226,-1.842875707192924,1.8402952774636,-5.335890788207166,-0.34643707539777946,-0.7179088604457242,0.025034709650165243,0.10277970575760619,0.06733863642505751,C6orf226,-0.34643707539777946,0.06733863642505751,0
MED15,-1.842676711818425,6.234449281707985,-5.979565654955518,-0.18268899111139092,-0.3786008586414382,0.013222876418656354,0.10280959647572872,0.06736788131987721,MED15,-0.18268899111139092,0.06736788131987721,0
GCK,1.8426601385975383,-3.240720028507644,-4.858544301189488,0.6346320622817441,-0.04594025914772548,1.3152043837112135,0.10280959647572872,0.06737031744111704,GCK,0.6346320622817441,0.06737031744111704,0
LOC440354,-1.8418703471729514,2.703540356021756,-5.5009623424355105,-0.29381829290996286,-0.6090408511656491,0.021404265345723317,0.10297764199573527,0.06748649492207419,LOC440354,-0.29381829290996286,0.06748649492207419,0
PDE1B,1.8416286705726637,2.3880273325129466,-5.424454580729211,0.408020129577503,-0.0297811597726802,0.8458214189276863,0.1030226902228964,0.06752207854815943,PDE1B,0.408020129577503,0.06752207854815943,0
HDAC10,1.8412722957155112,3.984686507753208,-5.728686087241929,0.27394163042772846,-0.020051736393146335,0.5679349972486032,0.10309208479209782,0.06757457839747062,HDAC10,0.27394163042772846,0.06757457839747062,0
HMG20B,1.8412376027633017,6.524671968917361,-5.990320837201913,0.24623695639427368,-0.018028813498378815,0.5105027262869262,0.10309208479209782,0.0675796910486294,HMG20B,0.24623695639427368,0.0675796910486294,0
FAM46B,1.841094247596766,3.503099989091619,-5.633271707481791,0.6064561128502355,-0.04445377839135234,1.2573660040918233,0.10311506292036547,0.06760082050489101,FAM46B,0.6064561128502355,0.06760082050489101,0
TNMD,1.8396943523831497,-2.8544174610604904,-4.891118401787644,0.9338179826118491,-0.06921236238982642,1.9368483276135247,0.10342095387363354,0.06780744307629417,TNMD,0.9338179826118491,0.06780744307629417,0
SDF2L1,-1.8387925174401356,4.139584791105009,-5.758603093443443,-0.3694583832453535,-0.7664947718227213,0.02757800533201421,0.10361510035190989,0.06794083034782819,SDF2L1,-0.3694583832453535,0.06794083034782819,0
DNAJC30,1.8379568624432547,4.146489015391194,-5.757315674915587,0.20238896521332528,-0.015206094093110883,0.41998402451976147,0.10379458179037293,0.06806462367685454,DNAJC30,0.20238896521332528,0.06806462367685454,0
TRDN,1.8379017533286126,-4.504477079796285,-4.765596403188874,0.8695163781801298,-0.06535742225933083,1.8043901786195904,0.10379772862832831,0.0680727940824837,TRDN,0.8695163781801298,0.0680727940824837,0
FAM157B,-1.837199984958463,-4.2025064129067085,-4.788393592402221,-0.6715892864031208,-1.393934568313177,0.050755995506935436,0.10394715783652526,0.06817690860514113,FAM157B,-0.6715892864031208,0.06817690860514113,0
PON1,-1.8370468784525136,-3.7780849643919727,-4.837850610152165,-1.026266627234552,-2.130186322680022,0.077653068210918,0.10397249076949802,0.06819964108896473,PON1,-1.026266627234552,0.06819964108896473,0
TGFB1I1,1.836975260827155,4.511517546565197,-5.80497718861439,0.3720447954930073,-0.028166590682036585,0.7722561816680511,0.10397937871187093,0.06821027667455204,TGFB1I1,0.3720447954930073,0.06821027667455204,0
PEX2,1.836687124852408,5.856650613814416,-5.964952725227459,0.18711689787566144,-0.014197734138952589,0.38843152989027546,0.1040352977603417,0.06825308026861036,PEX2,0.18711689787566144,0.06825308026861036,0
MGC12916,-1.836143519700482,-1.7122636749730333,-4.981631533156149,-0.589308072594739,-1.2235183570374915,0.04490221184801346,0.10414914102173847,0.0683338954329839,MGC12916,-0.589308072594739,0.0683338954329839,0
RORA,1.8355510092065404,4.086413133633387,-5.748380600565129,0.3239939559607983,-0.024799208371334258,0.6727871202929308,0.10427418193707122,0.06842207160935196,RORA,0.3239939559607983,0.06842207160935196,0
FARSA,-1.8352835136622923,5.987964517709966,-5.983105569775244,-0.18386977196639975,-0.3818421903640379,0.014102646431238375,0.10432554203447886,0.06846191068144832,FARSA,-0.18386977196639975,0.06846191068144832,0
FST,1.835110709884061,2.4777355069934037,-5.463498297138332,0.7086905282608491,-0.05442777976399815,1.4718088362856965,0.10435541995085683,0.06848765720726058,FST,0.7086905282608491,0.06848765720726058,0
TUBA4B,1.83340375261909,-4.63525732918901,-4.777526021412115,0.9712495855238785,-0.07556615621837204,2.018065327266129,0.1047342064603698,0.06874241379489825,TUBA4B,0.9712495855238785,0.06874241379489825,0
ZSCAN12,1.8330524617184738,2.9681744608137945,-5.54753802470225,0.29403875663951595,-0.022937839438293528,0.6110153527173254,0.10480483964794625,0.0687949400454278,ZSCAN12,0.29403875663951595,0.0687949400454278,0
SERPINB9,-1.8320157487363455,3.789043037278641,-5.680166068582088,-0.39956740461359175,-0.830548642533698,0.03141383330651448,0.10503187427587779,0.06895014727129754,SERPINB9,-0.39956740461359175,0.06895014727129754,0
KLK1,-1.8318689340549301,-2.2986584742569987,-4.955739437272241,-0.9005514124347505,-1.8719816740184183,0.07087884914891729,0.10504688451309753,0.06897215050071193,KLK1,-0.9005514124347505,0.06897215050071193,0
TRIM6,1.8318675252885759,2.6818485560491996,-5.490191802478208,0.4625635491523834,-0.0364069359428128,0.9615340342475795,0.10504688451309753,0.06897236166183258,TRIM6,0.4625635491523834,0.06897236166183258,0
CAB39,1.8314197635004954,6.663284963778031,-6.011225370264375,0.1791445570018766,-0.014147156123261728,0.3724362701270149,0.10513375261266827,0.06903950422535661,CAB39,0.1791445570018766,0.06903950422535661,0
ZNF576,-1.8314046668273076,3.5947109940908244,-5.6809625607513965,-0.18414204126551148,-0.3828275308628048,0.014543448331781839,0.10513375261266827,0.06904176893937773,ZNF576,-0.18414204126551148,0.06904176893937773,0
QRSL1,-1.8309282754858067,4.676481530177168,-5.871241355948615,-0.2800176248506112,-0.5822295171264258,0.022194267425203418,0.10523319742060487,0.06911326603554817,QRSL1,-0.2800176248506112,0.06911326603554817,0
GYPC,-1.8304421155869197,4.012158057685385,-5.7390157301898785,-0.39412778900072354,-0.8196072218048756,0.031351643803428475,0.10533495289470073,0.06918629252906036,GYPC,-0.39412778900072354,0.06918629252906036,0
DOK2,-1.8291636431984382,2.208767260041724,-5.414652634938888,-0.5113447602845014,-1.0637512393942101,0.04106171882520726,0.10561833582154993,0.06937863855077984,DOK2,-0.5113447602845014,0.06937863855077984,0
HIST1H3H,1.8285787105561628,-0.23055762797436138,-5.101980765795188,0.7947004186268161,-0.06409021057731146,1.6534910478309435,0.10574306101023813,0.06946678938873442,HIST1H3H,0.7947004186268161,0.06946678938873442,0
HLA-DPB1,1.8284635482203182,7.092781789143939,-6.013816033075376,0.44366123708835303,-0.03581014779143532,0.9231326219681414,0.10576002440347423,0.06948415558707988,HLA-DPB1,0.44366123708835303,0.06948415558707988,0
NOL11,-1.8283927674963907,6.09265414720083,-5.998616226278188,-0.2112404223209623,-0.4395399676963354,0.017059123054410846,0.10576680169939089,0.06949483093362342,NOL11,-0.2112404223209623,0.06949483093362342,0
ODF3L1,1.8280417504591262,-2.658001312615815,-4.9225787733218,0.5253185845986863,-0.04253212052862043,1.093169289725993,0.10583619882843993,0.06954779240747491,ODF3L1,0.5253185845986863,0.06954779240747491,0
FAM21A,1.8280080272663481,4.426056333912914,-5.801749083882324,0.4470920970834307,-0.03620747321575857,0.9303916673826199,0.10583619882843993,0.06955288232709737,FAM21A,0.4470920970834307,0.06955288232709737,0
TARP,1.8279540085277215,-0.5490106896400343,-5.070771898855726,0.9450910967623584,-0.0765678006624343,1.966749994187151,0.1058391309054228,0.06956103614428888,TARP,0.9450910967623584,0.06956103614428888,0
FAM45A,1.8277998812130924,4.426892981740809,-5.831033103035731,0.17718937534136714,-0.014371382545373984,0.36875013322810823,0.10586505856867509,0.06958430513203731,FAM45A,0.17718937534136714,0.06958430513203731,0
C14orf1,-1.8266512113067912,5.63645455797159,-5.97254509579687,-0.21380333505550908,-0.44509307107122315,0.017486400960204984,0.1061197055678853,0.06975792612284418,C14orf1,-0.21380333505550908,0.06975792612284418,0
WWOX,1.8263057928715778,3.6403754248274396,-5.676362545869021,0.4170502193811405,-0.0341947482470894,0.8682951870093705,0.10618973280859521,0.06981020617775154,WWOX,0.4170502193811405,0.06981020617775154,0
RPA2,-1.8261995433025968,5.744318018600652,-5.982792557267026,-0.15263572677874748,-0.31779595844428654,0.012524504886791604,0.106204699517674,0.06982629388186191,RPA2,-0.15263572677874748,0.06982629388186191,0
GBA2,1.8255049793684817,5.519107579682428,-5.962930021806206,0.19711668935770277,-0.016255537034836703,0.41048891575024227,0.10635525470249312,0.06993153653909885,GBA2,0.19711668935770277,0.06993153653909885,0
TREML1,1.8245206460975227,-3.25753357455333,-4.870190766302313,0.5354699732553101,-0.04447108230193375,1.115411028812554,0.10657289508150357,0.07008091123880482,TREML1,0.5354699732553101,0.07008091123880482,0
LRRC33,-1.8239353372470284,2.4951940813344655,-5.473342848608736,-0.332296016881779,-0.6923048961380158,0.02771286237445786,0.10669861191983916,0.07016985844795919,LRRC33,-0.332296016881779,0.07016985844795919,0
FAM160B2,1.823612123781765,5.499366164843163,-5.959027019573758,0.24957350693211922,-0.020861883690232674,0.5200088975544711,0.10676380860646346,0.07021901608587722,FAM160B2,0.24957350693211922,0.07021901608587722,0
C8orf51,-1.823422573954177,2.2578460123130717,-5.452244449237775,-0.3478300007855779,-0.7247743394003401,0.029114337829184267,0.10679810763428486,0.0702478580544393,C8orf51,-0.3478300007855779,0.0702478580544393,0
PCYT1B,-1.8227651388962127,-1.1549100613578396,-5.064225528690417,-0.7235197001401525,-1.5078828122836523,0.0608434120033472,0.10693869698256649,0.07034796969909042,PCYT1B,-0.7235197001401525,0.07034796969909042,0
TXNDC17,-1.8227326779378765,5.245924769553418,-5.948393405300814,-0.24096637033938606,-0.502201134379664,0.020268393700891896,0.10693869698256649,0.07035291578861319,TXNDC17,-0.24096637033938606,0.07035291578861319,0
ACSBG1,-1.8222089427564374,-2.299114567666809,-4.976954507204439,-0.4970069096238783,-1.0359734035809771,0.041959584333220556,0.10705048530028582,0.07043275737560135,ACSBG1,-0.4970069096238783,0.07043275737560135,0
PATL2,-1.8218599157821205,-1.638226898296207,-5.004284401366701,-0.6513549862205243,-1.3578356432941483,0.05512567085309972,0.10712184020265027,0.07048600699102434,PATL2,-0.6513549862205243,0.07048600699102434,0
ALS2,1.8217171451184146,4.976129977018268,-5.913611404587943,0.16073324602267647,-0.013616887366458885,0.3350833794118118,0.10714537789401918,0.07050779853765986,ALS2,0.16073324602267647,0.07050779853765986,0
HEATR3,-1.821323433518685,4.072925643239955,-5.7833837642759764,-0.24607304381096284,-0.513050432093638,0.020904344471712355,0.10722715466540651,0.07056792093235496,HEATR3,-0.24607304381096284,0.07056792093235496,0
ZNRF3,1.8210353365850083,4.200318105144273,-5.799621389344859,0.31115463148129585,-0.026486549637873946,0.6487958126004656,0.10728445347681932,0.07061194216892262,ZNRF3,0.31115463148129585,0.07061194216892262,0
C5orf38,1.8207423697184903,1.5937494683287683,-5.335170712445501,0.7231854409236131,-0.061686295201628494,1.5080571770488547,0.10734290797646237,0.07065673086077902,C5orf38,0.7231854409236131,0.07065673086077902,0
C9orf130,-1.8200591096525096,2.1282153436494955,-5.435792368971017,-0.3701974684996232,-0.7721228810364038,0.03172794403715734,0.10748844235744863,0.07076127892549994,C9orf130,-0.3701974684996232,0.07076127892549994,0
BATF2,-1.8200336671877986,2.139546863715392,-5.423995826139663,-0.6573375869659603,-1.3710225702275018,0.056347396295581165,0.10748844235744863,0.07076517444136318,BATF2,-0.6573375869659603,0.07076517444136318,0
ARVCF,1.8196089909491728,3.772423641743539,-5.720479644813317,0.3688543695699238,-0.03171189714471512,0.7694206362845627,0.10757763413048683,0.07083022318963807,ARVCF,0.3688543695699238,0.07083022318963807,0
SSR4,-1.8191914472590853,7.3854701336851925,-6.044964071853431,-0.281444885075846,-0.5871568729297896,0.024267102778097682,0.10766522411874717,0.07089422770706703,SSR4,-0.281444885075846,0.07089422770706703,0
PADI1,-1.8191112912795686,-4.628324109187557,-4.803463958343683,-0.7863051021169092,-1.6404456483836132,0.0678354441497947,0.10767427168883759,0.07090652015138901,PADI1,-0.7863051021169092,0.07090652015138901,0
TJP1,1.8190328000227174,6.591511055703747,-6.031363148432087,0.21676343602795,-0.01871059082128837,0.45223746287718836,0.10768293259759307,0.07091855901026398,TJP1,0.21676343602795,0.07091855901026398,0
LIMS3,1.8177553896408347,-2.287653014543403,-4.962944148637411,0.4849757905211085,-0.04223238083935743,1.0121839618815744,0.10797114488224711,0.07111472418407698,LIMS3,0.4849757905211085,0.07111472418407698,0
ABI2,1.8171342676291162,6.093933497983184,-6.016387832211047,0.1888967049448702,-0.016519583610678845,0.39431299350041926,0.1081065505155282,0.07121026884578771,ABI2,0.1888967049448702,0.07121026884578771,0
PARM1,1.8170328006718364,4.675235697960665,-5.868183719120655,0.46841155361300224,-0.04099244038822736,0.9778155476142318,0.10812060413910049,0.07122588718865142,PARM1,0.46841155361300224,0.07122588718865142,0
GP6,1.8166856321745986,-2.553494513329279,-4.957228249558572,0.5981759206338566,-0.05247291884768379,1.248824760115397,0.1081920928562547,0.0712793466967312,GP6,0.5981759206338566,0.0712793466967312,0
GTF2H2,1.8164711129775704,2.7569009734229253,-5.545734084517529,0.5304390688864782,-0.04659907546845543,1.107477213241412,0.108232592509681,0.07131239651208551,GTF2H2,0.5304390688864782,0.07131239651208551,0
C3orf21,-1.816325487539314,4.239154768400182,-5.819477905933994,-0.23246555545710734,-0.4853734868753397,0.020442375961125026,0.10825698807248653,0.07133483946648521,C3orf21,-0.23246555545710734,0.07133483946648521,0
GLYCTK,1.8159941712870915,1.4409599549691894,-5.334415905033095,0.3281312348604706,-0.0289200801725657,0.6851825498935069,0.10832483822423766,0.07138592180677096,GLYCTK,0.3281312348604706,0.07138592180677096,0
ALPK3,1.8155056963297396,2.8359082742107105,-5.544233528857729,0.3365786853894157,-0.029763142652851793,0.7029205134316832,0.1084295257981702,0.07146129010949594,ALPK3,0.3365786853894157,0.07146129010949594,0
HEATR7A,-1.8145552887280778,5.193748447330405,-5.957299670428971,-0.255560551679082,-0.5338656265593855,0.02274452320122161,0.10864261525584575,0.07160812018069306,HEATR7A,-0.255560551679082,0.07160812018069306,0
HOXD3,1.813945453204752,-0.6366546972424899,-5.119087885736996,0.5295089730045843,-0.0473194008847474,1.1063373468939162,0.108776045795147,0.07170246614630976,HOXD3,0.5295089730045843,0.07170246614630976,0
RASL10A,1.8132639941496602,-1.380580496528519,-5.050988662548493,0.5590151385173243,-0.05018507297826991,1.1682153500129187,0.1089264455131855,0.0718080144716858,RASL10A,0.5590151385173243,0.0718080144716858,0
TMEM37,1.8130873131505933,2.662327276364846,-5.52223413485857,0.4459504984922198,-0.04008215638848689,0.9319831533729265,0.10895826413087503,0.07183540082665092,TMEM37,0.4459504984922198,0.07183540082665092,0
LOXL2,-1.8128333310943143,6.0322296694532955,-6.025979246021482,-0.4241966700393611,-0.8865850288214997,0.03819168874277745,0.10900827245270023,0.07187478433708369,LOXL2,-0.4241966700393611,0.07187478433708369,0
QPCTL,-1.812303470480472,3.717267824387041,-5.741006625195121,-0.2577025973862206,-0.5386890542201421,0.023283859447700894,0.10912041167182066,0.07195700423700975,QPCTL,-0.2577025973862206,0.07195700423700975,0
CD244,-1.8122741034227094,-1.0113610998688576,-5.077637063416469,-0.5748643348305444,-1.201678778093012,0.05195010843192327,0.10912041167182066,0.07196156347763945,CD244,-0.5748643348305444,0.07196156347763945,0
C20orf152,1.8120651833436816,-3.190226843623268,-4.921129176417947,0.5411475184440597,-0.04897117135850837,1.1312662082466278,0.10915986684176165,0.0719940052536417,C20orf152,0.5411475184440597,0.0719940052536417,0
NUDT22,1.8115269133406275,4.109241490334734,-5.793596450374278,0.29560997183878257,-0.0268470241202442,0.6180669677978093,0.10927693666654487,0.0720776452885,NUDT22,0.29560997183878257,0.0720776452885,0
VEGFB,1.811109840396679,6.061495195118174,-6.026025726422665,0.23778722545895548,-0.02165534799077068,0.49722979890868163,0.10936552009286062,0.07214250816503813,VEGFB,0.23778722545895548,0.07214250816503813,0
MFRP,1.8110157376059588,4.421956741505563,-5.836033445960769,0.4514065462418415,-0.04113531006021365,0.9439484025438967,0.10937796061380377,0.07215714963596997,MFRP,0.4514065462418415,0.07215714963596997,0
SNPH,1.8106060921351284,2.7820904793777435,-5.581877400031262,0.6236774786232964,-0.05698780198872466,1.3043427592353174,0.10946485588334695,0.0722209150953611,SNPH,0.6236774786232964,0.0722209150953611,0
ANAPC11,-1.8103814680692538,5.8931516984810015,-6.02142012019258,-0.2750355825928992,-0.5752394640107823,0.025168298824983948,0.10950811683735238,0.07225589988415056,ANAPC11,-0.2750355825928992,0.07225589988415056,0
PAPPA,-1.8097468293912458,1.9238854725428414,-5.429493021278795,-0.5147554018981024,-1.0768127146970672,0.04730191090086244,0.10964825840955836,0.07235481945764585,PAPPA,-0.5147554018981024,0.07235481945764585,0
PCDHB17,-1.8091629385135775,-2.962169456347265,-4.934343369947063,-0.6846834303456024,-1.4325250816785886,0.06315822098738377,0.1097765390164164,0.07244592799594886,PCDHB17,-0.6846834303456024,0.07244592799594886,0
TFIP11,1.8090398690326785,5.475277850727444,-5.983723322224314,0.1591114459870724,-0.014688964790664144,0.33291185676480894,0.10979586768917927,0.07246514348045026,TFIP11,0.1591114459870724,0.07246514348045026,0
SIX1,1.8087779396213026,3.5767355147533575,-5.742349784198509,0.8285465824612093,-0.0766214172408507,1.7337145821632691,0.10984806119855008,0.07250605392637131,SIX1,0.8285465824612093,0.07250605392637131,0
GRK5,-1.8085362810779855,3.5082525228767496,-5.677056547010833,-0.3036368811848291,-0.635397483339333,0.028123720969674693,0.10989547481310258,0.07254381522639354,GRK5,-0.3036368811848291,0.07254381522639354,0
TMEM132B,1.807277639881161,-1.964966144394981,-5.017219530543775,0.5807580180466161,-0.05423339635493485,1.215749432448167,0.11017513886035842,0.07274075212794677,TMEM132B,0.5807580180466161,0.07274075212794677,0
SGPP1,1.8072735668398854,4.050863171283342,-5.794375948409877,0.43534434674924327,-0.04065518647248828,0.9113438799709748,0.11017513886035842,0.07274139014478685,SGPP1,0.43534434674924327,0.07274139014478685,0
